age,dc_key,dispatch_date_time,geometry,hispanic,location_block,neighborhood,police_district,race,sex,time_offset,weapon,year,zip_code
43,200839013349,2008-03-01 02:00:00+00:00,POINT (2695575.661105032 259977.9713647201),0,1600 BLOCK STAUB ST,Nicetown,39.0,Black,Male,68263200.0,firearm,2008,19140.0
26,200804008777,2008-02-29 18:00:00+00:00,POINT (2695449.206618001 224235.0683685657),0,600 BLOCK FITZGERALD ST,Lower Moyamensing,3.0,White,Male,68234400.0,firearm,2008,19148.0
37,200816009719,2008-02-29 00:00:00+00:00,POINT (2681445.824509299 243128.3217025731),0,4000 BLOCK POPLAR ST,East Parkside,16.0,Black,Male,68169600.0,firearm,2008,19104.0
27,200802009234,2008-02-26 16:00:00+00:00,POINT (2723606.822949965 271442.9132054765),1,7400 BLOCK E ROOSEVELT BLVD,Rhawnhurst,2.0,White,Male,67968000.0,firearm,2008,19152.0
24,200814015143,2008-02-25 21:00:00+00:00,POINT (2693041.252449443 277806.7779764102),0,7500 BLOCK THOURON AVE,West Oak Lane,14.0,Black,Male,67899600.0,firearm,2008,19150.0
51,200815021247,2008-02-25 18:00:00+00:00,POINT (2718642.218709272 259403.3584757443),0,2000 BLOCK GRANITE ST,Frankford,15.0,White,Male,67888800.0,unknown,2008,19124.0
15,200825018950,2008-02-25 16:00:00+00:00,POINT (2706105.361294054 262446.9063617433),0,4800 BLOCK D ST,Feltonville,25.0,Black,Male,67881600.0,firearm,2008,19120.0
20,200822013362,2008-02-24 19:00:00+00:00,POINT (2687303.774373026 247940.1865737692),0,1900 BLOCK N 31ST ST,Strawberry Mansion,22.0,Black,Male,67806000.0,firearm,2008,19121.0
16,200825018534,2008-02-23 12:00:00+00:00,POINT (2699297.52567 255964.4619651211),1,N 7TH ST  / W VENANGO ST,Franklinville,25.0,Black,Male,67694400.0,firearm,2008,19140.0
19,200817008105,2008-02-21 23:00:00+00:00,POINT (2688244.969738576 228455.9006711485),0,1600 BLOCK S 23RD ST,Point Breeze,17.0,Black,Male,67561200.0,firearm,2008,19145.0
20,200816008411,2008-02-21 01:00:00+00:00,POINT (2685151.329703539 240079.4828901342),0,500 BLOCK N 35TH ST,Mantua,16.0,Black,Male,67482000.0,firearm,2008,19104.0
23,200624105900,2008-02-20 23:00:00+00:00,POINT (2705137.891256958 250497.8821929182),0,1800 BLOCK HART LN,Richmond,24.0,Black,Male,67474800.0,firearm,2008,19134.0
36,200815019699,2008-02-20 20:00:00+00:00,POINT (2715667.249622231 260914.3551948589),0,4800 BLOCK FRANKFORD AVE,Frankford,15.0,Black,Female,67464000.0,knife,2008,19124.0
29,200816008362,2008-02-20 17:00:00+00:00,POINT (2683230.293828578 243609.6608829115),0,3800 BLOCK CAMBRIDGE ST,East Parkside,16.0,Black,Female,67453200.0,knife,2008,19104.0
21,200814013783,2008-02-20 17:00:00+00:00,POINT (2692387.672315572 279645.2758447949),0,7800 BLOCK TEMPLE RD,West Oak Lane,14.0,Black,Male,67453200.0,firearm,2008,19150.0
32,200818010560,2008-02-15 07:00:00+00:00,POINT (2674748.811306538 238589.1301076),0,5400 BLOCK MARKET ST,Cobbs Creek,18.0,Black,Female,66985200.00000001,knife,2008,19139.0
25,200814012127,2008-02-14 17:00:00+00:00,POINT (2695437.516679548 276572.9535490471),0,7100 BLOCK OGONTZ  AV,West Oak Lane,14.0,Black,Male,66934800.00000001,firearm,2008,19138.0
37,200824012155,2008-02-11 18:00:00+00:00,POINT (2703158.404050277 252970.7103883496),1,200 BLOCK E WISHART ST,Upper Kensington,24.0,White,Male,66679200.00000001,firearm,2008,19134.0
26,200822009776,2008-02-10 23:00:00+00:00,POINT (2687512.920425062 249226.6576054554),0,2100 BLOCK N 31ST ST,Strawberry Mansion,22.0,Black,Male,66610800.00000001,firearm,2008,19121.0
90,200724080391,2008-02-08 09:00:00+00:00,POINT (2710821.326588864 248920.4353726195),0,3300 BLOCK E THOMPSON ST,Richmond,24.0,White,Female,66387600.00000001,hands,2008,19134.0
18,200809006878,2008-02-05 21:00:00+00:00,POINT (2693434.255435138 241904.4913107592),0,1500 BLOCK BROWN ST,Francisville,9.0,Black,Male,66171600.00000001,firearm,2008,19130.0
23,200817005624,2008-02-05 17:00:00+00:00,POINT (2691151.034369166 227790.6567696067),0,1700 BLOCK S CHADWICK ST,Newbold,17.0,Black,Male,66157200.00000001,firearm,2008,19145.0
43,200812009643,2008-02-04 07:00:00+00:00,POINT (2675121.40681906 223948.2499905826),0,2500 BLOCK S 66TH ST,Elmwood,12.0,Black,Male,66034800.00000001,firearm,2008,19142.0
29,200804004827,2008-02-03 21:00:00+00:00,POINT (2692816.431311887 225653.5024165379),0,2100 BLOCK S ISEMINGER ST,Lower Moyamensing,3.0,White,Female,65998800.00000001,firearm,2008,19148.0
39,200816005329,2008-02-03 03:00:00+00:00,POINT (2683073.898803164 241795.5861161688),0,3800 BLOCK PARRISH ST,Mantua,16.0,Black,Male,65934000.00000001,firearm,2008,19104.0
32,200816004937,2008-01-31 13:00:00+00:00,POINT (2695636.877251366 240659.1125554269),0,0 BLOCK N SAINT BERNARD ST,West Poplar,6.0,Black,Male,65710800.00000001,firearm,2008,19123.0
29,200816004939,2008-01-31 12:00:00+00:00,POINT (2695636.877251366 240659.1125554269),0,0 BLOCK N SAINT BERNARD ST,West Poplar,6.0,Black,Male,65707200.00000001,firearm,2008,19123.0
20,200815011560,2008-01-31 01:00:00+00:00,POINT (2714691.612045324 259992.2054998375),0,4600 BLOCK GRISCOM ST,Frankford,15.0,White,Female,65667600.00000001,firearm,2008,19124.0
21,200815011477,2008-01-30 21:00:00+00:00,POINT (2711954.916080181 261150.2118591984),0,900 BLOCK ORTHODOX ST,Northwood,15.0,Black,Male,65653200.00000001,firearm,2008,19124.0
50,200816004149,2008-01-26 17:00:00+00:00,POINT (2683424.560786546 240448.2626543645),0,3800 BLOCK MELON ST,Mantua,16.0,Black,Male,65293200.00000001,firearm,2008,19104.0
37,200839005195,2008-01-26 06:00:00+00:00,POINT (2693890.801630541 255557.5949286246),0,1900 BLOCK W ONTARIO,Tioga,39.0,Black,Male,65253600.00000001,firearm,2008,19140.0
35,200822003229,2008-01-26 04:00:00+00:00,POINT (2690081.931465869 247036.8764103136),0,1800 BLOCK N TAYLOR ST,North Central,22.0,Black,Male,65246400.00000001,unknown,2008,19121.0
50,200808003584,2008-01-24 20:00:00+00:00,POINT (2741651.036164283 290217.8577570491),0,900 BLOCK RIVERSIDE DR,Parkwood Manor,8.0,White,Male,65131200.00000001,firearm,2008,19154.0
40,200839004340,2008-01-22 19:00:00+00:00,POINT (2689444.715656671 253353.9687679909),0,2900 BLOCK N CHALMERS AVE,Allegheny West,39.0,Black,Male,64954800.00000001,firearm,2008,19132.0
35,200805001544,2008-01-20 18:00:00+00:00,POINT (2684667.362749191 264892.268727715),0,600 BLOCK WALNUT LN,Wissahickon Park,39.0,White,Female,64778400.00000001,hands,2008,19144.0
24,200839003931,2008-01-20 15:00:00+00:00,POINT (2690917.023017444 261434.5532806185),0,5000 BLOCK MC KEAN AVE,Southwest Germantown,39.0,Black,Male,64767600.00000001,firearm,2008,19144.0
27,200825006888,2008-01-20 04:00:00+00:00,POINT (2703713.199935449 253093.8387442041),1,B ST  / E ALLEGHENY AV,Upper Kensington,25.0,White,Male,64728000.00000001,firearm,2008,19134.0
23,200817003046,2008-01-19 02:00:00+00:00,POINT (2684380.138806057 229656.6409870674),0,1500 BLOCK S PATTON ST,Grays Ferry,17.0,Black,Female,64634400.00000001,firearm,2008,19146.0
23,200817003051,2008-01-19 02:00:00+00:00,POINT (2684380.138806057 229656.6409870674),0,1500 BLOCK S PATTON ST,Grays Ferry,17.0,Black,Female,64634400.00000001,firearm,2008,19146.0
16,200823002795,2008-01-18 20:00:00+00:00,POINT (2691543.736134598 246105.6268043049),0,2100 BLOCK CECIL B MOORE AVE,North Central,22.0,Black,Male,64612800.00000001,firearm,2008,19121.0
24,200716039321,2008-01-18 00:00:00+00:00,POINT (2683880.82358585 241389.9648553106),0,700 BLOCK N DEKALB ST,Mantua,16.0,Black,Female,64540800.00000001,hands,2008,19104.0
41,200804002233,2008-01-15 20:00:00+00:00,POINT (2693683.541804133 225518.2300695383),0,1000 BLOCK CANTRELL ST,Lower Moyamensing,3.0,White,Male,64353600.00000001,unknown,2008,19148.0
19,200823002052,2008-01-14 00:00:00+00:00,POINT (2690845.188714232 244268.4994918738),0,2200 BLOCK W THOMPSON ST,Sharswood,22.0,Black,Male,64195200.00000001,firearm,2008,19121.0
19,200819002314,2008-01-10 19:00:00+00:00,POINT (2673516.095896821 239339.2134562635),0,0 BLOCK N 57TH ST,Haddington,19.0,Black,Male,63918000.00000001,firearm,2008,19139.0
26,200826001709,2008-01-09 16:00:00+00:00,POINT (2696643.675469135 244465.158723271),0,1500 BLOCK N 10TH ST,Yorktown,26.0,Black,Male,63820800.00000001,firearm,2008,19122.0
18,200839000920,2008-01-05 20:00:00+00:00,POINT (2690829.54743388 255037.125003173),0,3200 BLOCK N STILLMAN ST,Allegheny West,39.0,Black,Male,63489600.00000001,firearm,2008,19129.0
60,200824000884,2008-01-04 02:00:00+00:00,POINT (2712462.591580589 250500.1189085976),0,2600 BLOCK E VENANGO ST,Richmond,24.0,Black,Male,63338400.00000001,bat,2008,19134.0
39,200825000556,2008-01-02 21:00:00+00:00,POINT (2701664.748413251 251343.2747652191),1,2800 BLOCK MUTTER ST,McGuire,25.0,White,Male,63234000.00000001,firearm,2008,19133.0
18,200822000378,2008-01-02 20:00:00+00:00,POINT (2692076.168329537 249548.0021925922),0,2100 BLOCK W DAUPHIN ST,Stanton,22.0,Black,Male,63230400.00000001,firearm,2008,19132.0
55,200812000083,2008-01-01 03:00:00+00:00,POINT (2672831.478006685 225595.0340542514),0,2000 BLOCK S 67TH ST,Paschall,12.0,White,Male,63082800.00000001,knife,2008,19142.0
23,200714098361,2007-12-30 05:00:00+00:00,POINT (2689486.357982397 266422.0302301653),0,5700 BLOCK GERMANTOWN AVE,Wister,14.0,Black,Male,62917200.00000001,firearm,2007,19144.0
32,200722076985,2007-12-27 14:00:00+00:00,POINT (2694778.249110779 250604.5324078025),0,2500 BLOCK N SYDENHAM ST,Stanton,22.0,Black,Female,62690400.00000001,unknown,2007,19132.0
44,200722077032,2007-12-25 22:00:00+00:00,POINT (2691298.650002337 251683.6113789144),0,2300 BLOCK W OAKDALE ST,Strawberry Mansion,22.0,Black,Male,62546400.00000001,firearm,2007,19132.0
35,200719086218,2007-12-25 19:00:00+00:00,POINT (2672135.158696343 241750.732326043),0,400 BLOCK N 60TH ST,Haddington,19.0,White,Male,62535600.00000001,firearm,2007,19151.0
40,200718083773,2007-12-24 03:00:00+00:00,POINT (2675107.119840672 236360.209388715),0,5300 BLOCK DELANCEY ST,Cobbs Creek,18.0,Black,Male,62391600.00000001,firearm,2007,19139.0
19,200712109713,2007-12-22 15:00:00+00:00,POINT (2677383.343196521 230627.2833889668),0,S 54TH ST / KINGSESSING AVE,Southwest Schuylkill,12.0,Black,Male,62262000.00000001,firearm,2007,19143.0
28,200712109201,2007-12-20 19:00:00+00:00,POINT (2675385.040781605 229941.9850724113),0,1800 BLOCK S CECIL ST,Kingsessing,12.0,Black,Male,62103600.00000001,firearm,2007,19143.0
53,200718082925,2007-12-20 05:00:00+00:00,POINT (2670791.791483295 233289.6592404276),0,6000 BLOCK COBBS CREEK PKWY,Cobbs Creek,18.0,Black,Female,62053200.00000001,firearm,2007,19143.0
48,200739077939,2007-12-19 02:00:00+00:00,POINT (2695453.184863357 257046.6453636487),0,1600 BLOCK W ERIE AVE,Tioga,39.0,Black,Male,61956000.00000001,firearm,2007,19140.0
23,200719084216,2007-12-17 17:00:00+00:00,POINT (2678448.652715241 251672.0423161049),0,4100 BLOCK EDGLEY AVE,Wynnefield Heights,19.0,Black,Male,61837200.00000001,firearm,2007,19131.0
20,200724107277,2007-12-17 10:00:00+00:00,POINT (2704458.111130404 251683.0698145473),0,2900 BLOCK BOUDINOT ST,Upper Kensington,24.0,Black,Male,61812000.00000001,firearm,2007,19134.0
77,200709062222,2007-12-15 04:00:00+00:00,POINT (2691889.497821829 240579.9426093211),0,1800 BLOCK GREEN ST,Spring Garden,9.0,Black,Male,61617600.00000001,fire,2007,19130.0
27,199912049984,2007-12-14 01:00:00+00:00,POINT (2673795.634264152 225711.4000427656),0,2100 BLOCK S DAGGETT ST,Paschall,12.0,Black,Male,61520400.00000001,firearm,2007,19142.0
41,200723052141,2007-12-13 18:00:00+00:00,POINT (2690977.760292032 245175.6199899261),0,2200 BLOCK JEFFERSON ST,Sharswood,22.0,Black,Male,61495200.00000001,firearm,2007,19121.0
60,200712106307,2007-12-11 13:00:00+00:00,POINT (2678098.309730246 226825.5665323079),0,2500 BLOCK S 58TH ST,Bartram Village,12.0,White,Male,61304400.00000001,firearm,2007,19143.0
62,200701040852,2007-12-11 07:00:00+00:00,POINT (2691414.809618175 226449.3307184527),0,1900 BLOCK S MOLE ST,Newbold,1.0,Asian,Male,61282800.00000001,knife,2007,19145.0
18,200719082756,2007-12-10 12:00:00+00:00,POINT (2671761.886382719 243981.8271349741),0,6000 BLOCK LANSDOWNE AVE,Carroll Park,19.0,Black,Male,61214400.00000001,firearm,2007,19151.0
18,200726085484,2007-12-08 23:00:00+00:00,POINT (2701741.727190239 247075.6803618481),1,2100 BLOCK N FRONT ST,West Kensington,26.0,White,Male,61081200.00000001,firearm,2007,19122.0
47,200708055867,2007-12-08 20:00:00+00:00,POINT (2733734.515421508 267079.6134178471),0,8300 BLOCK STATE RD,Holmesburg,8.0,Black,Male,61070400.00000001,towel,2007,19136.0
26,200701040451,2007-12-08 01:00:00+00:00,POINT (2691239.475260084 226440.2358872403),0,1600 BLOCK MC KEAN ST,Newbold,1.0,Black,Male,61002000.00000001,firearm,2007,19145.0
48,200714075798,2007-12-06 02:00:00+00:00,POINT (2689486.357982397 266422.0302301653),0,GERMANTOWN AV  / E PRICE ST,Wister,14.0,Black,Male,60832800.00000001,unknown,2007,19144.0
19,200712104470,2007-12-05 01:00:00+00:00,POINT (2671273.070457671 216093.202745996),0,8000 BLOCK BRUNSWICK AVE,Eastwick,12.0,Black,Male,60742800.00000001,firearm,2007,19153.0
26,200716054652,2007-12-04 23:00:00+00:00,POINT (2682139.188621798 239373.7923247729),0,4000 BLOCK GREEN ST,West Powelton,16.0,Black,Male,60735600.00000001,firearm,2007,19104.0
20,200717056233,2007-11-30 15:00:00+00:00,POINT (2689669.147108811 228887.9000239089),0,2000 BLOCK DICKINSON ST,Point Breeze,17.0,Black,Male,60361200.00000001,firearm,2007,19146.0
27,200722071568,2007-11-29 17:00:00+00:00,POINT (2696597.07470602 247400.2399023708),0,N 11TH ST / DIAMOND ST,Hartranft,22.0,Black,Male,60282000.00000001,firearm,2007,19122.0
47,200739073888,2007-11-28 16:00:00+00:00,POINT (2693821.663625806 252158.3685800841),0,1800 BLOCK W SOMERSET ST,Glenwood,39.0,Black,Male,60192000.00000001,firearm,2007,19132.0
15,200717055438,2007-11-26 07:00:00+00:00,POINT (2684691.864980621 230888.3227212038),0,1200 BLOCK S NAPA ST,Grays Ferry,17.0,Black,Male,59986800.00000001,knife,2007,19146.0
23,200739073324,2007-11-25 18:00:00+00:00,POINT (2692404.282765049 262869.962364157),0,100 BLOCK W LOGAN ST,Southwest Germantown,39.0,Black,Male,59940000.00000001,knife,2007,19144.0
32,200715127123,2007-11-25 05:00:00+00:00,POINT (2717470.955569882 262863.2806415549),0,1600 BLOCK BRILL ST,Wissinoming,15.0,White,Male,59893200.00000001,firearm,2007,19124.0
30,200725126190,2007-11-24 18:00:00+00:00,POINT (2698820.507878738 255468.2189955906),1,800 BLOCK W TIOGA ST,Franklinville,25.0,White,Male,59853600.00000001,firearm,2007,19140.0
50,200716052659,2007-11-22 04:00:00+00:00,POINT (2676206.057056069 240815.5108080784),0,5100 BLOCK PARRISH ST,Mill Creek,16.0,Black,Male,59630400.0,firearm,2007,19139.0
33,200725041231,2007-11-20 19:00:00+00:00,POINT (2697597.018278049 251671.7274206772),0,GERMANTOWN AV /W SOMERSET ST,Hartranft,25.0,Black,Female,59511600.0,vehicle,2007,19133.0
16,200712100044,2007-11-19 19:00:00+00:00,POINT (2674856.677007313 224858.1718612466),0,6500 BLOCK WHEELER ST,Elmwood,12.0,Black,Male,59425200.0,firearm,2007,19142.0
25,200725123929,2007-11-18 02:00:00+00:00,POINT (2695675.225878069 251860.9570637559),0,N BROAD ST / W SOMERSET ST,Hartranft,25.0,Black,Male,59277600.0,firearm,2007,19132.0
37,200725123926,2007-11-18 02:00:00+00:00,POINT (2695675.225878069 251860.9570637559),0,N BROAD ST  / W SOMERSET ST,Hartranft,25.0,Black,Male,59277600.0,firearm,2007,19132.0
23,200706069222,2007-11-18 02:00:00+00:00,POINT (2699482.555862733 234934.6839716136),0,0 BLOCK S FRONT,Old City,6.0,Black,Male,59277600.0,firearm,2007,19106.0
48,200714087650,2007-11-17 21:00:00+00:00,POINT (2693994.486019493 274920.954055432),0,7100 BLOCK RODNEY ST,West Oak Lane,14.0,Black,Male,59259600.0,firearm,2007,19138.0
34,200714087483,2007-11-17 02:00:00+00:00,POINT (2687121.286413862 272418.1958618901),0,6600 BLOCK ROSS ST,East Mount Airy,14.0,Black,Male,59191200.0,firearm,2007,19119.0
42,200701037905,2007-11-16 23:00:00+00:00,POINT (2688927.907044416 226498.0967748018),0,2000 BLOCK MERCY ST,West Passyunk,1.0,Black,Female,59180400.0,knife,2007,19145.0
28,200735102724,2007-11-13 22:00:00+00:00,POINT (2697619.873236489 270441.4611122968),0,6100 BLOCK OLD YORK RD,Ogontz,35.0,Black,Male,58917600.0,firearm,2007,19141.0
30,200719076277,2007-11-11 17:00:00+00:00,POINT (2671054.734971287 245553.4723500119),0,N 61ST ST  / W OXFORD ST,Overbrook,19.0,Black,Male,58726800.0,firearm,2007,19151.0
23,200726080129,2007-11-11 01:00:00+00:00,POINT (2697514.555900774 241799.2675967127),0,900 BLOCK N 7TH ST,East Poplar,26.0,Black,Male,58669200.0,firearm,2007,19123.0
18,200701036831,2007-11-10 20:00:00+00:00,POINT (2689665.770989491 227272.5067040852),0,1900 BLOCK SIGEL ST,West Passyunk,1.0,Black,Male,58651200.0,firearm,2007,19145.0
19,200712097505,2007-11-10 03:00:00+00:00,POINT (2673476.673902914 226283.1836436015),0,2000 BLOCK S 65TH ST,Paschall,12.0,Black,Male,58590000.0,firearm,2007,19142.0
44,200735100972,2007-11-07 23:00:00+00:00,POINT (2702772.758115077 269725.635410376),1,400 BLOCK W SPENCER AVE,Olney,35.0,White,Male,58402800.0,firearm,2007,19120.0
42,200722066875,2007-11-07 18:00:00+00:00,POINT (2693254.081782773 247642.4675594028),0,1800 BLOCK W NORRIS ST,North Central,22.0,White,Male,58384800.0,firearm,2007,19121.0
25,200725120097,2007-11-07 03:00:00+00:00,POINT (2697490.734677066 255366.6285669591),0,1100 BLOCK RISING SUN AVE,Franklinville,25.0,Black,Male,58330800.0,firearm,2007,19140.0
28,200722066749,2007-11-06 19:00:00+00:00,POINT (2692156.5133694 250123.5014105701),0,N 21ST ST  / W YORK ST,Stanton,22.0,Black,Male,58302000.0,firearm,2007,19132.0
22,200724094851,2007-11-05 12:00:00+00:00,POINT (2706557.742827252 252849.1462608118),0,800 BLOCK E HILTON ST,Harrowgate,24.0,Black,Male,58190400.0,firearm,2007,19134.0
25,200701036433,2007-11-05 01:00:00+00:00,POINT (2684910.845622526 227738.0041340662),0,1900 BLOCK S 30TH ST,Grays Ferry,1.0,Black,Male,58150800.0,firearm,2007,19145.0
52,200739069172,2007-11-04 23:00:00+00:00,POINT (2694663.040551503 254689.830744372),0,3200 BLOCK N 17TH ST,Tioga,39.0,Black,Female,58143600.0,firearm,2007,19140.0
24,200719074633,2007-11-03 20:00:00+00:00,POINT (2673186.368354189 241086.6286907109),0,5800 BLOCK CALLOWHILL,Haddington,19.0,Black,Male,58046400.0,firearm,2007,19131.0
19,200739068998,2007-11-03 03:00:00+00:00,POINT (2689776.386899792 263067.4112355802),0,300 BLOCK W QUEEN LN,Germantown - Westside,39.0,Black,Male,57985200.0,firearm,2007,19144.0
23,200718068461,2007-11-01 22:00:00+00:00,POINT (2674439.843903011 234159.0710194719),0,5400 BLOCK NORFOLK ST,Cobbs Creek,18.0,Black,Male,57880800.0,firearm,2007,19143.0
20,200715118646,2007-11-01 13:00:00+00:00,POINT (2717167.599884768 259879.0115567761),0,4800 BLOCK - 4828 TACKAWANNA ST,Frankford,15.0,Black,Male,57848400.0,firearm,2007,19124.0
54,200735098459,2007-11-01 10:00:00+00:00,POINT (2698610.410561156 273404.6162216259),0,6600 BLOCK N BROAD ST,East Oak Lane,35.0,White,Male,57837600.0,firearm,2007,19126.0
20,200712094877,2007-10-30 20:00:00+00:00,POINT (2677529.708139997 230266.9435491434),0,1600 BLOCK S YEWDALL ST,Southwest Schuylkill,12.0,Black,Male,57700800.0,firearm,2007,19143.0
21,200722065245,2007-10-30 15:00:00+00:00,POINT (2694676.26814523 249187.9906732674),0,1500 BLOCK W DAUPHIN ST,Stanton,22.0,Black,Male,57682800.0,firearm,2007,19132.0
21,200704047516,2007-10-30 07:00:00+00:00,POINT (2692875.511324709 226986.4212503009),0,1800 BLOCK S 13TH ST,East Passyunk,3.0,White,Male,57654000.0,hands,2007,19148.0
44,200702074178,2007-10-29 01:00:00+00:00,POINT (2708022.408312056 265354.1809737102),0,700 BLOCK GARLAND ST,Lawndale,2.0,Asian,Female,57546000.0,knife,2007,19124.0
54,200735097564,2007-10-28 19:00:00+00:00,POINT (2700087.689717456 264414.6442612597),0,800 BLOCK LINDLEY AVE,Olney,35.0,Black,Male,57524400.0,firearm,2007,19141.0
34,200724091845,2007-10-28 19:00:00+00:00,POINT (2702367.455103979 251126.9254166066),1,2800 BLOCK N FRONT ST,McGuire,24.0,White,Male,57524400.0,firearm,2007,19134.0
24,200722064484,2007-10-28 12:00:00+00:00,POINT (2694374.369423436 249228.811847878),0,N CHADWICK ST  / W DAUPHIN ST,Stanton,22.0,Black,Male,57499200.0,firearm,2007,19132.0
36,200725116736,2007-10-28 01:00:00+00:00,POINT (2699331.918389927 258881.7418058013),1,4100 BLOCK N 8TH ST,Hunting Park,25.0,White,Male,57459600.0,firearm,2007,19140.0
20,200714081683,2007-10-26 03:00:00+00:00,POINT (2696784.162809995 276530.8665357994),0,1900 BLOCK DALLAS ST,West Oak Lane,14.0,Black,Male,57294000.0,firearm,2007,19138.0
22,200706064606,2007-10-25 22:00:00+00:00,POINT (2693944.546713395 234697.4076065938),0,200 BLOCK S 13TH ST,Washington Square West,6.0,Black,Male,57276000.0,firearm,2007,19107.0
16,200715115854,2007-10-24 23:00:00+00:00,POINT (2718103.213829 260261.3746244915),0,1900 BLOCK PRATT ST,Frankford,15.0,Black,Male,57193200.0,firearm,2007,19124.0
45,200715115818,2007-10-24 21:00:00+00:00,POINT (2709240.181088644 264495.4546149576),1,5200 BLOCK PENNWAY ST,Northwood,15.0,White,Male,57186000.0,firearm,2007,19124.0
23,200718068938,2007-10-21 01:00:00+00:00,POINT (2669569.726731001 235183.2677706346),0,COBBS CREEK PKWY & CATHARINE ST,Cobbs Creek,18.0,Black,Male,56854800.0,firearm,2007,19143.0
40,200723038283,2007-10-20 01:00:00+00:00,POINT (2691105.99118748 245972.5497542562),0,2200 BLOCK RIDGE AVE,North Central,22.0,Black,Male,56768400.0,firearm,2007,19121.0
25,200715113624,2007-10-19 16:00:00+00:00,POINT (2718521.861780354 259791.6322821737),0,2000 BLOCK GRANITE ST,Frankford,15.0,White,Male,56736000.0,firearm,2007,19124.0
23,200735094142,2007-10-18 23:00:00+00:00,POINT (2702482.121654769 265705.4188611007),0,300 BLOCK W SOMERVILLE AVE,Olney,35.0,Black,Male,56674800.0,firearm,2007,19120.0
68,200715112785,2007-10-17 18:00:00+00:00,POINT (2715154.221865824 258359.5206435061),0,4400 BLOCK WALN ST,Frankford,15.0,Black,Male,56570400.0,knife,2007,19124.0
18,200735093940,2007-10-17 15:00:00+00:00,POINT (2698040.11074749 264600.7966718054),0,1300 BLOCK LINDLEY AVE,Logan,35.0,Black,Male,56559600.0,firearm,2007,19141.0
17,200712090639,2007-10-15 21:00:00+00:00,POINT (2674057.472178073 229365.1253751888),0,1700 BLOCK S 60TH ST,Kingsessing,12.0,Black,Male,56408400.0,firearm,2007,19142.0
18,200712089829,2007-10-12 20:00:00+00:00,POINT (2675868.605495696 229891.8206165814),0,S CECIL ST  / CHESTER AV,Kingsessing,12.0,Black,Male,56145600.0,firearm,2007,19143.0
21,200716045804,2007-10-11 22:00:00+00:00,POINT (2678141.247942057 241582.8512606469),0,800 BLOCK N FALLON ST,Mill Creek,16.0,Black,Male,56066400.0,firearm,2007,19139.0
36,200718062622,2007-10-08 02:00:00+00:00,POINT (2670790.550259242 232491.5627969274),0,6000 BLOCK BALTIMORE AVE,Cobbs Creek,18.0,Black,Male,55735200.0,firearm,2007,19143.0
36,200716045449,2007-10-08 02:00:00+00:00,POINT (2682549.68573505 240889.9467330859),0,3900 BLOCK ASPEN ST,Mantua,16.0,Black,Male,55735200.0,firearm,2007,19104.0
19,200702068756,2007-10-07 12:00:00+00:00,POINT (2716347.613498644 269714.3561074781),0,1300 BLOCK GREEBY ST,Oxford Circle,2.0,Black,Male,55684800.0,knife,2007,19111.0
15,200706060420,2007-10-06 02:00:00+00:00,POINT (2696336.208708876 239193.6790128287),0,400 BLOCK N 9TH ST,Callowhill,6.0,Black,Male,55562400.0,firearm,2007,19123.0
21,200706060430,2007-10-06 02:00:00+00:00,POINT (2696336.208708876 239193.6790128287),0,400 BLOCK N 9TH ST,Callowhill,6.0,Black,Male,55562400.0,firearm,2007,19123.0
21,200724085386,2007-10-05 22:00:00+00:00,POINT (2705933.976124948 252753.9772036507),1,600 BLOCK E ALLEGHENY AVE,Upper Kensington,24.0,White,Male,55548000.0,firearm,2007,19134.0
36,200722059027,2007-10-04 22:00:00+00:00,POINT (2687100.167317009 250791.2373316173),0,3200 BLOCK W YORK ST,Strawberry Mansion,22.0,Black,Male,55461600.0,firearm,2007,19132.0
54,200702067903,2007-10-04 08:00:00+00:00,POINT (2721718.018295947 272048.8292844385),0,BUSTLETON AV  / BLEIGH AV,Rhawnhurst,2.0,White,Male,55411200.0,firearm,2007,19149.0
65,200702067989,2007-10-04 08:00:00+00:00,POINT (2721718.018295947 272048.8292844385),0,7300 BLOCK BUSTLETON AVE,Rhawnhurst,2.0,White,Male,55411200.0,firearm,2007,19149.0
19,200717045777,2007-09-26 18:00:00+00:00,POINT (2686004.766970543 229440.5405239192),0,1500 BLOCK S 28TH ST,Grays Ferry,17.0,Black,Male,54756000.0,firearm,2007,19146.0
19,200719064749,2007-09-25 14:00:00+00:00,POINT (2672358.095559672 240087.1238226705),0,5900 BLOCK RACE ST,Haddington,19.0,Black,Male,54655200.0,firearm,2007,19139.0
60,200718062629,2007-09-25 04:00:00+00:00,POINT (2672379.795749745 236299.9155740481),0,5800 BLOCK OSAGE AV,Cobbs Creek,18.0,Black,Male,54619200.0,knife,2007,19143.0
27,200725102923,2007-09-23 02:00:00+00:00,POINT (2698340.201637791 251551.2839138822),0,N 8TH ST  / W SOMERSET ST,Hartranft,25.0,Black,Male,54439200.0,firearm,2007,19133.0
71,200724081033,2007-09-22 03:00:00+00:00,POINT (2703927.930283108 251377.9540062079),1,2900 BLOCK ROSEHILL ST,Upper Kensington,24.0,White,Male,54356400.0,fire,2007,19134.0
29,200716042621,2007-09-22 02:00:00+00:00,POINT (2676879.302451069 239757.6250315637),0,200 BLOCK N RAMSEY ST,Dunlap,16.0,Black,Male,54352800.0,firearm,2007,19139.0
